,class,path,1,2
571,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187212051.jpg,-0.7822515,5.451437
572,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187212001.jpg,-3.4162714,3.1364434
573,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187211991.jpg,-3.2181392,3.929347
574,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187211931.jpg,-1.0174255,7.511479
575,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/187211911.jpg,1.4754194,5.7936916
576,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/185121041.jpg,-0.36668757,7.6801205
577,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/182750581.jpg,-1.1042476,8.592424
578,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/182750561.jpg,-1.7797415,5.34556
579,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/181493291.jpg,-5.1435685,5.1307406
580,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/181367981.jpg,-1.9205096,6.0960865
581,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/177237691.jpg,-3.8533998,4.3201323
582,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/177043731.jpg,2.456753,5.189622
583,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/177010831.jpg,1.2378666,6.5978155
584,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/176595981.jpg,-0.72428894,6.49725
585,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/174628431.jpg,-2.051959,1.7316633
586,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/174628421.jpg,-2.4517283,4.311257
587,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173465981.jpg,-0.27431315,6.774345
588,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173455691.jpg,3.2287517,2.2098744
589,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173271931.jpg,2.453256,5.2587852
590,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173271921.jpg,-0.6242391,4.3347087
591,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173271911.jpg,3.2728465,10.301264
592,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173056771.jpg,2.4993682,7.2743826
593,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/173056761.jpg,2.395751,8.22203
594,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/172988271.jpg,1.4543555,8.455311
595,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/171716461.jpg,0.62731475,6.2350354
596,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/171716451.jpg,2.9595501,5.019012
597,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/170976681.jpg,-1.9158858,4.58183
598,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/170966051.jpg,-0.6501476,5.1841407
599,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/170499821.jpg,-1.5752707,2.9375803
600,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/170499811.jpg,-0.20873527,2.792033
601,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/170212121.jpg,5.436492,3.737821
602,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/169989291.jpg,2.148443,6.102893
603,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/169989281.jpg,3.0880208,10.465637
604,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/169761351.jpg,0.7357346,6.7108393
605,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/169761341.jpg,0.989314,3.2449691
606,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/169372171.jpg,0.4047914,5.324137
607,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/168199371.jpg,0.34935525,3.4102688
608,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/166553621.jpg,-1.9812382,6.4523745
609,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/166280631.jpg,-2.2294996,5.7639046
610,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/166280621.jpg,-1.818308,3.8291945
611,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/166280601.jpg,-4.485834,5.479406
612,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/166280591.jpg,-3.8230295,4.4082727
613,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/166280321.jpg,-3.6843183,5.8175783
614,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/165888661.jpg,-3.9357336,0.6747745
615,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/165594941.jpg,-1.9151949,5.5715265
616,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/165594931.jpg,-2.2347414,6.0303507
617,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/157939341.jpg,-3.4731152,3.4652123
618,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/152177131.jpg,0.0010432915,5.615996
619,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/149721861.jpg,-1.2968159,3.2610369
620,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/148476061.jpg,-1.811188,5.647999
621,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/148475591.jpg,-1.7584541,6.0878677
622,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/148258111.jpg,2.1447022,3.5277188
623,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/147909231.jpg,-1.2169951,4.784842
624,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/145954401.jpg,-0.63380176,7.0125756
625,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143847161.jpg,-5.9553204,10.760955
626,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143809841.jpg,0.9088277,5.3041196
627,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143512371.jpg,-2.4112144,7.188047
628,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143512351.jpg,-1.933949,5.8987217
629,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143511941.jpg,-3.6567705,0.8638265
630,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143314031.jpg,-0.9601426,3.1104226
631,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143170701.jpg,5.004693,5.1437774
632,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143133431.jpg,3.4499147,9.149412
633,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143133331.jpg,-1.4249364,7.8486357
634,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/143131541.jpg,-0.25510314,7.292764
635,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/141951011.jpg,0.66686374,6.7197113
636,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/141950901.jpg,-3.476533,5.78162
637,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/141950871.jpg,-3.2280366,-1.2695307
638,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/138655011.jpg,0.28611383,6.7526593
639,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/136731891.jpg,0.967291,4.7025404
640,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/135360511.jpg,1.9171096,6.701051
641,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/135360311.jpg,1.0533795,7.0321975
642,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/135360301.jpg,0.6638378,7.889049
643,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/135360291.jpg,-1.6240349,5.7915754
644,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/134049031.jpg,-2.9960825,7.734847
645,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/131059621.jpg,-0.2781322,5.5088077
646,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/128374771.jpg,-1.9760362,5.466785
647,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/128084311.jpg,0.4168955,4.5689936
648,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/127043521.jpg,-3.4715445,3.7088661
649,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/125530291.jpg,-3.0180044,-1.119656
650,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/125530231.jpg,-1.263122,4.655973
651,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/118276821.jpg,1.4011171,5.527529
652,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/115060171.jpg,1.3201536,6.2244887
653,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/115060161.jpg,-0.491854,2.1986868
654,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/115060151.jpg,-0.54145896,3.3125226
655,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/114826661.jpg,-0.52670205,2.5644288
656,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/113567631.jpg,-0.7552753,6.6214633
657,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/113567591.jpg,2.3771863,5.2704
658,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/111938851.jpg,-1.2846379,7.0351567
659,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/111054891.jpg,-0.7327123,7.867736
660,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/111054811.jpg,2.2154615,6.0702405
661,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/108417311.jpg,-0.8592615,2.3320067
662,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/108417241.jpg,3.4228766,6.373889
663,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/107876661.jpg,-1.2829418,4.7981772
664,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/107687071.jpg,-3.037198,3.6081133
665,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/107264851.jpg,-3.4803102,2.5283446
666,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105013801.jpg,-3.4061594,3.3816128
667,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105013241.jpg,-0.4674602,6.564824
668,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105010881.jpg,-2.8554206,3.950182
669,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105008171.jpg,-1.2191857,7.129269
670,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105008161.jpg,-0.45857733,4.6145716
671,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105008151.jpg,-0.43712276,8.42222
672,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105008121.jpg,0.9219079,6.319666
673,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105006511.jpg,-1.568772,6.7309256
674,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105006491.jpg,-1.6236928,6.8689995
675,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/105006481.jpg,-0.3134943,11.648603
676,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/104015791.jpg,-1.507886,2.8149836
677,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/96473731.jpg,0.196814,4.835611
678,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/96473381.jpg,-4.7957497,5.317452
679,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/93215301.jpg,3.7151682,4.4958773
680,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/92925021.jpg,0.07490952,3.5115752
681,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/92924991.jpg,2.1823194,6.574622
682,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/92542941.jpg,-3.2149646,7.4284344
683,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/88347451.jpg,1.4824289,6.5629354
684,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/88189461.jpg,-2.0211833,7.704865
685,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/87395131.jpg,-2.8268182,6.066782
686,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/87395121.jpg,-1.6260761,7.3358684
687,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/87395071.jpg,-0.04891737,8.309353
688,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/87395041.jpg,-0.8934096,6.605607
689,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/87395031.jpg,-0.5382772,6.8380513
690,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/87393001.jpg,0.36239025,3.9647737
691,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/85200141.jpg,-1.8761418,7.740189
692,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/84360451.jpg,2.941656,5.4494834
693,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/84360431.jpg,4.240652,5.8221397
694,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/82577241.jpg,-2.1259162,4.7667685
695,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/80959401.jpg,-2.7754884,2.759409
696,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/78895891.jpg,-0.9815961,6.905586
697,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/78895881.jpg,0.87282664,4.046362
698,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73009801.jpg,-3.6536674,5.3624654
699,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73009781.jpg,-3.6100175,4.0555
700,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73009771.jpg,-4.2151394,4.7567196
701,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73009761.jpg,-3.3901224,5.665316
702,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73009731.jpg,-0.6676686,6.8114724
703,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73009641.jpg,0.08849228,7.231
704,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73000841.jpg,0.9952068,4.2197957
705,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73000831.jpg,-2.679333,4.123033
706,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73000751.jpg,-0.8810792,5.175525
707,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73000711.jpg,-0.3208954,4.157497
708,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73000701.jpg,3.359953,4.811518
709,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/73000681.jpg,2.828656,4.8890486
710,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/72999651.jpg,-2.303823,3.374732
711,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/72565331.jpg,0.2545447,6.503051
712,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/71618871.jpg,-0.7538982,4.3986206
713,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/70430281.jpg,1.5081877,5.679669
714,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/70430251.jpg,0.41509938,7.1392994
715,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/68131421.jpg,0.7882518,6.7485027
716,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67253961.jpg,1.1046681,6.5801625
717,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67253941.jpg,0.14232141,6.574999
718,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67253931.jpg,0.6203506,6.2372913
719,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67253921.jpg,2.4830196,7.7895064
720,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67253911.jpg,3.6812594,5.2759356
721,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67253901.jpg,0.20953627,6.4825425
722,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67125921.jpg,-1.6597233,6.709397
723,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67025001.jpg,-0.29524103,6.46919
724,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67024991.jpg,-0.0076931226,5.152917
725,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67024551.jpg,-0.6339657,6.286045
726,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67024541.jpg,0.34614918,4.462836
727,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67024531.jpg,2.1796632,6.2853556
728,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/67024521.jpg,0.29137513,5.35198
729,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/66948661.jpg,-0.38208872,6.6304946
730,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/66948651.jpg,-1.894205,7.3106995
731,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/66820531.jpg,0.21489257,2.5160735
732,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/66820521.jpg,-2.7323294,3.3681655
733,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/66153601.jpg,-1.2970002,5.47033
734,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/61028261.jpg,-4.1192093,-1.0271683
735,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/61028251.jpg,-1.6991413,2.8849893
736,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/61028161.jpg,-3.187881,3.2329202
737,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/61027771.jpg,-3.106992,-2.7357266
738,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/61027731.jpg,-4.4509172,-0.47371393
739,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60893631.jpg,1.0535781,4.5996766
740,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60893621.jpg,-1.989825,4.8909144
741,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60893611.jpg,3.786964,2.7530801
742,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60662001.jpg,1.5088235,8.677122
743,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60661991.jpg,1.3025907,9.120927
744,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60661971.jpg,-0.6515354,7.45882
745,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60661961.jpg,2.1553411,5.353826
746,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60661951.jpg,-0.1776862,7.585345
747,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/60661941.jpg,-0.81255114,3.5090225
748,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/55479131.jpg,-2.689808,1.6979749
749,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/54810721.jpg,-1.7732337,4.1439695
750,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/54810711.jpg,-5.513115,0.8457047
751,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/54810701.jpg,-5.0163703,-0.9309561
752,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/50130101.jpg,-0.9176811,7.2523236
753,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/50130071.jpg,-1.964132,7.780462
754,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/50108281.jpg,1.8160911,6.681239
755,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/50023911.jpg,1.2753248,5.6886353
756,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/48657811.jpg,1.6913283,3.5016766
757,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/48657801.jpg,1.5143411,3.3965864
758,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/47527671.jpg,-1.2348368,8.708843
759,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/47377611.jpg,-4.2127514,3.4900765
760,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/47377251.jpg,-1.916887,5.1165447
761,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/47235901.jpg,-4.998135,1.9535447
762,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46585131.jpg,-4.002756,3.214835
763,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46429731.jpg,3.4433851,7.1610494
764,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46429721.jpg,-0.76726,6.3335433
765,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46427641.jpg,0.15244316,5.877409
766,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46427461.jpg,1.4904583,6.090931
767,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46427441.jpg,-0.18529019,5.309407
768,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/46427421.jpg,1.9381518,2.796495
769,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/43638281.jpg,0.826865,9.375604
770,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/43470421.jpg,1.1219512,5.182234
771,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/43388581.jpg,-3.2400405,7.4830446
772,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/41377591.jpg,-3.7311492,0.0341224
773,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/41377571.jpg,-4.894265,4.4507933
774,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/40237521.jpg,-0.7802983,6.376625
775,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/37846141.jpg,0.54862684,7.693046
776,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/37785011.jpg,1.7153326,6.955083
777,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/37743681.jpg,-1.8941603,6.903887
778,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/36677291.jpg,-2.8010192,5.2844133
779,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/33884261.jpg,-2.182191,8.842142
780,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/31525301.jpg,-4.065289,0.2927104
781,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/31376861.jpg,-1.7303355,4.610436
782,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/29631141.jpg,-1.0231413,6.935899
783,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/26857061.jpg,1.2647349,7.498203
784,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/25750831.jpg,0.67188555,6.190161
785,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/23465321.jpg,0.03036972,9.314011
786,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/21082731.jpg,0.009966685,4.7156777
787,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/21082721.jpg,4.37842,2.8849006
788,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/21082711.jpg,1.804745,1.5736016
789,Chroicocephalus ridibundus,data/images/chroicocephalus_ridibundus/cropped/20837391.jpg,-0.7177577,10.419305
790,Netta rufina,data/images/netta_rufina/cropped/200544391.jpg,-5.7586117,-3.362872
791,Netta rufina,data/images/netta_rufina/cropped/200266451.jpg,-5.7586117,-3.362872
792,Netta rufina,data/images/netta_rufina/cropped/199131911.jpg,-5.4459443,-2.605458
793,Netta rufina,data/images/netta_rufina/cropped/198606031.jpg,-0.72639126,-0.6548255
794,Netta rufina,data/images/netta_rufina/cropped/193302841.jpg,-3.8005052,-4.3535366
795,Netta rufina,data/images/netta_rufina/cropped/192425351.jpg,-4.3786106,-4.855162
796,Netta rufina,data/images/netta_rufina/cropped/191840881.jpg,-3.6437542,3.6532855
797,Netta rufina,data/images/netta_rufina/cropped/191840871.jpg,-4.9680634,-2.3220146
798,Netta rufina,data/images/netta_rufina/cropped/191840861.jpg,-4.787916,-1.2747506
799,Netta rufina,data/images/netta_rufina/cropped/191600671.jpg,-4.304284,-2.81849
800,Netta rufina,data/images/netta_rufina/cropped/191193111.jpg,-2.027197,5.020269
801,Netta rufina,data/images/netta_rufina/cropped/191186361.jpg,-1.8154421,3.4961264
802,Netta rufina,data/images/netta_rufina/cropped/190620021.jpg,-4.9148946,-3.6252065
803,Netta rufina,data/images/netta_rufina/cropped/190620011.jpg,-3.4686036,-3.4625793
804,Netta rufina,data/images/netta_rufina/cropped/190620001.jpg,-2.6805882,-5.5945272
805,Netta rufina,data/images/netta_rufina/cropped/190619461.jpg,-4.2267356,-3.926932
806,Netta rufina,data/images/netta_rufina/cropped/190619451.jpg,-4.9880137,-1.972299
807,Netta rufina,data/images/netta_rufina/cropped/190619441.jpg,-5.690794,-3.418427
808,Netta rufina,data/images/netta_rufina/cropped/190619411.jpg,-3.7640958,-1.4651021
809,Netta rufina,data/images/netta_rufina/cropped/190176921.jpg,-4.664923,-5.2464504
810,Netta rufina,data/images/netta_rufina/cropped/187814911.jpg,-5.7902975,-2.415979
811,Netta rufina,data/images/netta_rufina/cropped/187814901.jpg,-5.3481903,-2.5801678
812,Netta rufina,data/images/netta_rufina/cropped/187603881.jpg,-0.9670082,4.641978
813,Netta rufina,data/images/netta_rufina/cropped/187125121.jpg,-5.650305,-2.4058433
814,Netta rufina,data/images/netta_rufina/cropped/184351961.jpg,0.5425361,1.1056615
815,Netta rufina,data/images/netta_rufina/cropped/184351951.jpg,-4.860519,0.91410506
816,Netta rufina,data/images/netta_rufina/cropped/184351931.jpg,-5.2323346,-0.05373882
817,Netta rufina,data/images/netta_rufina/cropped/182291311.jpg,-4.7067738,-2.2656012
